,Orientation,1558084128716,110.78032684326172,344.4646301269531,8.564518928527832
,Orientation,1558084128720,110.80062103271484,345.18341064453125,5.804847717285156
,Orientation,1558084128726,110.71414947509766,345.3923034667969,3.518960952758789
,Orientation,1558084128730,110.32166290283203,345.068603515625,0.05305163189768791
,Orientation,1558084128736,109.87400817871094,344.465576171875,358.36492919921875
,Orientation,1558084128740,109.11077880859375,343.5552673339844,355.22314453125
,Orientation,1558084128746,108.48336791992188,342.8070068359375,353.55926513671875
,Orientation,1558084128750,107.75891876220703,341.99932861328125,351.8545837402344
,Orientation,1558084128756,107.3988265991211,341.6353454589844,350.8861083984375
,Orientation,1558084128760,107.2198486328125,341.50836181640625,349.85052490234375
,Orientation,1558084128766,107.59848022460938,342.0187072753906,348.8926696777344
,Orientation,1558084128767,101.76141357421875,342.0187072753906,348.8926696777344
,Orientation,1558084128769,103.07891082763672,343.2216491699219,348.4228820800781
,Orientation,1558084128776,104.06573486328125,344.094970703125,349.55255126953125
,Orientation,1558084128780,104.59779357910156,344.5794982910156,351.54052734375
,Orientation,1558084128786,104.70922088623047,344.638427734375,353.82391357421875
,Orientation,1558084128790,104.84789276123047,344.6771545410156,356.4371337890625
,Orientation,1558084128796,105.30387115478516,345.1018981933594,358.6812744140625
,Orientation,1558084128800,105.93992614746094,345.8278503417969,0.5808590054512024
,Orientation,1558084128806,106.67127227783203,346.761474609375,2.675426959991455
,Orientation,1558084128810,107.1832275390625,347.481201171875,4.1913628578186035
,Orientation,1558084128816,107.37916564941406,347.7877502441406,4.414623260498047
,Orientation,1558084128820,107.19634246826172,347.5032653808594,4.167191982269287
,Orientation,1558084128827,106.59840393066406,346.5344543457031,4.39870548248291
,Orientation,1558084128831,105.86695098876953,345.3930358886719,4.286344051361084
,Orientation,1558084128832,103.2361068725586,345.3930358886719,4.286344051361084
,Orientation,1558084128836,102.40599060058594,344.28759765625,4.274159908294678
,Orientation,1558084128841,101.70919036865234,343.4316711425781,3.9121179580688477
,Orientation,1558084128846,100.28855895996094,341.7014465332031,3.4850854873657227
,Orientation,1558084128850,99.41997528076172,340.48065185546875,3.994220018386841
,Orientation,1558084128856,98.74673461914062,339.8136901855469,3.358074188232422
,Orientation,1558084128860,98.29681396484375,339.3984680175781,2.887009382247925
,Orientation,1558084128866,98.28265380859375,339.3340759277344,3.0491936206817627
,Orientation,1558084128871,98.46253204345703,339.54595947265625,3.0737900733947754
,Orientation,1558084128877,98.72759246826172,339.9983825683594,2.599536657333374
,Orientation,1558084128880,99.32140350341797,340.746826171875,2.469796895980835
,Orientation,1558084128886,99.83171081542969,341.38873291015625,2.356783151626587
,Orientation,1558084128890,100.63782501220703,342.3372802734375,2.5086162090301514
,Orientation,1558084128897,101.7711410522461,343.643310546875,3.1041057109832764
,Orientation,1558084128899,100.65538787841797,343.643310546875,3.1041057109832764
,Orientation,1558084128901,101.79792785644531,344.9468688964844,4.256884574890137
,Orientation,1558084128907,102.22590637207031,345.2579650878906,6.128668308258057
,Orientation,1558084128910,102.41597747802734,345.04388427734375,8.985459327697754
,Orientation,1558084128916,102.36482238769531,344.44586181640625,11.297903060913086
,Orientation,1558084128920,102.08690643310547,343.47589111328125,13.012947082519531
,Orientation,1558084128926,101.99549102783203,343.0165710449219,13.902687072753906
,Orientation,1558084128930,101.77190399169922,342.5511474609375,14.036243438720703
,Orientation,1558084128936,101.98460388183594,343.0553283691406,13.729439735412598
,Orientation,1558084128940,102.61217498779297,344.12274169921875,14.082561492919922
,Orientation,1558084128946,103.03605651855469,344.939208984375,14.066398620605469
,Orientation,1558084128950,102.87397766113281,344.45867919921875,14.638715744018555
,Orientation,1558084128957,102.6450424194336,343.58624267578125,15.888050079345703
,Orientation,1558084128961,102.06875610351562,342.3174743652344,16.135225296020508
,Orientation,1558084128962,101.38787078857422,342.3174743652344,16.135225296020508
,Orientation,1558084128967,100.75426483154297,340.95062255859375,16.265104293823242
,Orientation,1558084128971,100.137939453125,339.6447448730469,16.353837966918945
,Orientation,1558084128978,99.18973541259766,338.1800231933594,15.594280242919922
,Orientation,1558084128982,97.96956634521484,336.45135498046875,14.603509902954102
,Orientation,1558084128987,96.51303100585938,334.2062072753906,13.983501434326172
,Orientation,1558084128993,94.83607482910156,332.2200927734375,12.660088539123535
,Orientation,1558084128997,93.82705688476562,330.6487731933594,12.50342082977295
,Orientation,1558084129001,92.75711822509766,329.4532470703125,11.778024673461914
,Orientation,1558084129007,91.52701568603516,328.7727966308594,10.161337852478027
,Orientation,1558084129010,90.35643768310547,328.5075378417969,8.220975875854492
,Orientation,1558084129016,89.90917205810547,328.6871643066406,7.115235805511475
,Orientation,1558084129020,90.17382049560547,329.5014953613281,6.474490642547607
,Orientation,1558084129025,91.12752532958984,330.9762878417969,6.195586681365967
,Orientation,1558084129026,93.04661560058594,330.9762878417969,6.195586681365967
,Orientation,1558084129030,94.15460968017578,332.77239990234375,5.627766132354736
,Orientation,1558084129034,95.61231994628906,334.5464172363281,5.953704833984375
,Orientation,1558084129040,96.94725799560547,336.2394714355469,6.206207752227783
,Orientation,1558084129045,98.50868225097656,337.9688415527344,7.299535751342773
,Orientation,1558084129049,100.22042846679688,339.47967529296875,10.035358428955078
,Orientation,1558084129055,100.63591766357422,340.0008544921875,10.425349235534668
,Orientation,1558084129060,101.17027282714844,340.48046875,11.502312660217285
,Orientation,1558084129065,101.37088775634766,340.6966247558594,11.838454246520996
,Orientation,1558084129070,101.44358825683594,340.67169189453125,12.230718612670898
,Orientation,1558084129076,101.08521270751953,340.1945495605469,11.85863971710205
,Orientation,1558084129080,100.64984130859375,339.86517333984375,10.834121704101562
,Orientation,1558084129086,100.05337524414062,339.2510986328125,9.93812370300293
,Orientation,1558084129099,99.58592987060547,338.5616455078125,9.811257362365723
,Orientation,1558084129100,100.85467529296875,338.5616455078125,9.811257362365723
,Orientation,1558084129101,100.85467529296875,338.5616455078125,9.811257362365723
,Orientation,1558084129102,100.66429901123047,338.3491516113281,9.592289924621582
,Orientation,1558084129106,100.25413513183594,338.3955383300781,7.872014045715332
,Orientation,1558084129110,99.85255432128906,338.48516845703125,6.034226894378662
,Orientation,1558084129115,99.67852020263672,338.79229736328125,4.40326452255249
,Orientation,1558084129120,99.54144287109375,338.75567626953125,3.951267957687378
,Orientation,1558084129126,99.25676727294922,338.4638671875,3.7122368812561035
,Orientation,1558084129130,99.1304931640625,338.1873474121094,4.060481548309326
,Orientation,1558084129135,99.3408203125,338.35687255859375,4.376350402832031
,Orientation,1558084129140,99.75020599365234,338.6585693359375,5.110416889190674
,Orientation,1558084129146,100.51731872558594,339.1217041015625,6.91814661026001
,Orientation,1558084129150,101.2259292602539,339.765625,8.105619430541992
,Orientation,1558084129156,101.84761810302734,340.2155456542969,9.624577522277832
,Orientation,1558084129157,103.60124969482422,340.2155456542969,9.624577522277832
,Orientation,1558084129160,104.26746368408203,340.8165283203125,11.23015022277832
,Orientation,1558084129166,104.6117172241211,340.9963073730469,12.49724006652832
,Orientation,1558084129169,104.89104461669922,340.9211730957031,14.106510162353516
,Orientation,1558084129177,104.91404724121094,340.63409423828125,14.90898609161377
,Orientation,1558084129180,104.94473266601562,340.577880859375,15.184246063232422
,Orientation,1558084129185,104.82381439208984,340.5533752441406,14.667075157165527
,Orientation,1558084129190,104.53510284423828,340.4975280761719,13.419280052185059
,Orientation,1558084129196,104.2475357055664,340.48406982421875,12.054576873779297
,Orientation,1558084129199,103.82625579833984,340.3766174316406,10.269118309020996
,Orientation,1558084129206,103.4971694946289,340.1380615234375,9.341129302978516
,Orientation,1558084129210,103.05631256103516,339.8061218261719,8.194714546203613
,Orientation,1558084129216,102.5130615234375,339.406982421875,6.845071792602539
,Orientation,1558084129220,102.38467407226562,339.0844421386719,7.240589618682861
,Orientation,1558084129221,104.92323303222656,339.0844421386719,7.240589618682861
,Orientation,1558084129226,104.55303192138672,338.70672607421875,6.637930870056152
,Orientation,1558084129230,104.49346923828125,338.233154296875,7.8653059005737305
,Orientation,1558084129236,104.44735717773438,338.13720703125,7.94079065322876
,Orientation,1558084129240,104.18213653564453,337.8678283691406,7.536896705627441
,Orientation,1558084129245,103.78112030029297,337.21417236328125,7.6757121086120605
,Orientation,1558084129250,103.15885162353516,336.7262878417969,6.471034526824951
,Orientation,1558084129255,102.81549835205078,336.58038330078125,5.496892929077148
,Orientation,1558084129260,102.58533477783203,336.49835205078125,4.808513164520264
,Orientation,1558084129264,102.38277435302734,336.5238342285156,3.910034418106079
,Orientation,1558084129270,102.03288269042969,336.2880554199219,3.2295658588409424
,Orientation,1558084129275,101.7131118774414,336.208251953125,2.204888105392456
,Orientation,1558084129280,101.55314636230469,336.1993408203125,1.5944193601608276
,Orientation,1558084129286,101.56037902832031,336.4372863769531,0.819291353225708
,Orientation,1558084129287,102.859130859375,336.4372863769531,0.819291353225708
,Orientation,1558084129289,103.12358856201172,336.6587219238281,1.1608498096466064
,Orientation,1558084129295,103.265869140625,336.7995300292969,1.2653636932373047
,Orientation,1558084129299,103.2823257446289,336.7935791015625,1.367997407913208
,Orientation,1558084129305,103.0526123046875,336.55230712890625,1.2540355920791626
,Orientation,1558084129309,102.76045989990234,336.2543029785156,1.0884889364242554
,Orientation,1558084129315,102.17560577392578,335.5732421875,1.106183409690857
,Orientation,1558084129319,101.95897674560547,335.25323486328125,1.3499579429626465
,Orientation,1558084129325,101.19969940185547,334.4072570800781,1.2583868503570557
,Orientation,1558084129329,100.74856567382812,333.73968505859375,1.7134654521942139
,Orientation,1558084129335,100.20946502685547,333.1916809082031,1.5107470750808716
,Orientation,1558084129341,99.63587951660156,332.6209716796875,1.2902271747589111
,Orientation,1558084129345,98.48860931396484,331.4454650878906,1.0145772695541382
,Orientation,1558084129352,97.5320816040039,330.2036437988281,1.4475996494293213
,Orientation,1558084129353,97.47705078125,330.2036437988281,1.4475996494293213
,Orientation,1558084129354,96.6982421875,329.26416015625,1.6826235055923462
,Orientation,1558084129362,96.46681213378906,328.9158020019531,1.8997776508331299
,Orientation,1558084129365,96.8348617553711,329.1287841796875,2.307372808456421
,Orientation,1558084129371,97.00611114501953,329.2847900390625,2.377214193344116
,Orientation,1558084129375,97.52982330322266,329.7066345214844,2.726310968399048
,Orientation,1558084129380,97.6938705444336,329.9776916503906,2.5261168479919434
,Orientation,1558084129386,98.2626724243164,330.49578857421875,2.7961068153381348
,Orientation,1558084129390,99.03020477294922,330.90130615234375,3.9020726680755615
,Orientation,1558084129395,99.8297119140625,331.4599609375,4.815744876861572
,Orientation,1558084129399,100.61588287353516,331.8243103027344,6.233325481414795
,Orientation,1558084129405,101.25137329101562,331.9988098144531,7.709033966064453
,Orientation,1558084129409,101.96363830566406,332.3741455078125,9.019322395324707
,Orientation,1558084129416,102.59457397460938,332.5890808105469,10.488977432250977
,Orientation,1558084129416,102.36285400390625,332.5890808105469,10.488977432250977
,Orientation,1558084129419,102.78933715820312,332.91864013671875,11.09762954711914
,Orientation,1558084129425,103.82740783691406,333.66522216796875,12.836423873901367
,Orientation,1558084129429,104.66425323486328,334.6133728027344,13.62507438659668
,Orientation,1558084129435,105.70487213134766,335.8424377441406,14.697320938110352
,Orientation,1558084129439,106.48220825195312,336.71051025390625,15.793038368225098
,Orientation,1558084129445,107.58907318115234,337.5520324707031,18.556337356567383
,Orientation,1558084129449,108.06549072265625,337.6182556152344,20.432830810546875
,Orientation,1558084129455,107.77123260498047,337.3323974609375,19.77607536315918
,Orientation,1558084129459,107.10516357421875,337.05218505859375,17.603538513183594
,Orientation,1558084129465,107.09014892578125,337.6130065917969,16.239381790161133
,Orientation,1558084129470,107.4158935546875,338.8944396972656,14.325056076049805
,Orientation,1558084129474,107.6906509399414,339.9617004394531,12.25998592376709
,Orientation,1558084129481,108.10043334960938,341.09124755859375,10.11307430267334
,Orientation,1558084129481,107.8034439086914,341.09124755859375,10.11307430267334
,Orientation,1558084129484,110.32145690917969,344.8828430175781,8.730419158935547
,Orientation,1558084129490,113.04401397705078,348.81964111328125,7.077999114990234
,Orientation,1558084129495,113.75717163085938,349.6853332519531,5.842489242553711
,Orientation,1558084129500,114.2524642944336,350.1875305175781,4.716423034667969
,Orientation,1558084129504,113.14653015136719,348.5426940917969,4.063985824584961
,Orientation,1558084129510,111.13463592529297,345.9837341308594,5.566801071166992
,Orientation,1558084129515,109.21438598632812,343.44091796875,5.929566383361816
,Orientation,1558084129520,107.0922622680664,340.8168029785156,5.198188781738281
