Martina,Accelerometer,1558880051122,-0.9672574996948242,6.4164605140686035,7.843404769897461
Martina,Accelerometer,1558880051128,-1.0055646896362305,6.378153324127197,7.814674377441406
Martina,Accelerometer,1558880051138,-0.9864110946655273,6.301538944244385,7.718906402587891
Martina,Accelerometer,1558880051145,-0.9959878921508789,6.282385349273682,7.613561630249023
Martina,Accelerometer,1558880051152,-0.9193734526634216,6.157886981964111,7.489062786102295
Martina,Accelerometer,1558880051162,-0.727837324142456,5.995080947875977,7.393294811248779
Martina,Accelerometer,1558880051172,-0.6320692300796509,5.851428985595703,7.508216381072998
Martina,Accelerometer,1558880051179,-0.5363011956214905,5.803544998168945,7.565677165985107
Martina,Accelerometer,1558880051187,-0.5363011956214905,5.717353820800781,7.728483200073242
Martina,Accelerometer,1558880051199,-0.4692635238170624,5.717353820800781,7.920019149780273
Martina,Accelerometer,1558880051207,-0.9672574996948242,6.100425720214844,7.862558364868164
Martina,Accelerometer,1558880051213,-0.5650315880775452,5.95677375793457,8.063671112060547
Martina,Accelerometer,1558880051222,-0.7948749661445618,5.822698593139648,8.111555099487305
Martina,Accelerometer,1558880051229,-0.8331822156906128,5.784391403198242,8.14028549194336
Martina,Accelerometer,1558880051237,-0.8236053586006165,5.774814605712891,8.14028549194336
Martina,Accelerometer,1558880051247,-0.6703764796257019,5.793968200683594,8.101978302001953
Martina,Accelerometer,1558880051257,-0.7182605266571045,5.813121795654297,8.092401504516602
Martina,Accelerometer,1558880051263,-0.6320692300796509,5.813121795654297,8.111555099487305
Martina,Accelerometer,1558880051273,-0.6033388376235962,5.851428985595703,8.130708694458008
Martina,Accelerometer,1558880051282,-0.43095630407333374,5.793968200683594,8.101978302001953
Martina,Accelerometer,1558880051292,-0.31603461503982544,5.631162166595459,8.02536392211914
Martina,Accelerometer,1558880051302,-0.2968810200691223,5.525817394256592,7.910442352294922
Martina,Accelerometer,1558880051312,-0.10534487664699554,5.420472621917725,7.766790390014648
Martina,Accelerometer,1558880051322,-0.06703764945268631,5.295974254608154,7.7763671875
Martina,Accelerometer,1558880051328,0.06703764945268631,5.257667064666748,7.843404769897461
Martina,Accelerometer,1558880051337,-0.10534487664699554,5.142745018005371,8.006210327148438
Martina,Accelerometer,1558880051347,-0.181959331035614,5.123591423034668,8.159439086914062
Martina,Accelerometer,1558880051357,-0.26815059781074524,5.171475887298584,8.226476669311523
Martina,Accelerometer,1558880051367,-0.26815059781074524,5.276820659637451,8.312667846679688
Martina,Accelerometer,1558880051379,-0.35434186458587646,5.343858242034912,8.322244644165039
Martina,Accelerometer,1558880051387,-0.5171475410461426,5.410895824432373,8.341399192810059
Martina,Accelerometer,1558880051397,-0.5937620401382446,5.449203014373779,8.322244644165039
Martina,Accelerometer,1558880051407,-0.6607996821403503,5.535394191741943,8.35097599029541
Martina,Accelerometer,1558880051417,-0.9864110946655273,5.659893035888672,8.341399192810059
Martina,Accelerometer,1558880051427,-1.1013327836990356,5.7556610107421875,8.370129585266113
Martina,Accelerometer,1558880051437,-1.1971008777618408,5.822698593139648,8.245630264282227
Martina,Accelerometer,1558880051447,-1.2449848651885986,5.95677375793457,8.006210327148438
Martina,Accelerometer,1558880051457,-1.015141487121582,5.975927352905273,7.862558364868164
Martina,Accelerometer,1558880051467,-0.9193734526634216,5.947196960449219,7.738059997558594
Martina,Accelerometer,1558880051477,-0.9768342971801758,5.889736175537109,7.65186882019043
Martina,Accelerometer,1558880051487,-0.9768342971801758,5.822698593139648,7.642292022705078
Martina,Accelerometer,1558880051497,-0.871489405632019,5.765237808227539,7.728483200073242
Martina,Accelerometer,1558880051507,-0.9768342971801758,5.726930618286133,7.833827972412109
Martina,Accelerometer,1558880051517,-0.9959878921508789,5.659893035888672,7.939172744750977
Martina,Accelerometer,1558880051527,-0.9193734526634216,5.659893035888672,8.006210327148438
Martina,Accelerometer,1558880051537,-0.8523358106613159,5.65031623840332,8.092401504516602
Martina,Accelerometer,1558880051547,-0.7661445140838623,5.717353820800781,7.996633529663086
Martina,Accelerometer,1558880051557,-0.8331822156906128,5.736507415771484,8.006210327148438
Martina,Accelerometer,1558880051567,-0.8810662031173706,5.784391403198242,8.054094314575195
Martina,Accelerometer,1558880051577,-0.7565677165985107,5.765237808227539,8.092401504516602
Martina,Accelerometer,1558880051587,-0.7565677165985107,5.717353820800781,8.130708694458008
Martina,Accelerometer,1558880051597,-0.6416460275650024,5.717353820800781,8.236053466796875
Martina,Accelerometer,1558880051607,-0.6799532771110535,5.70777702331543,8.092401504516602
Martina,Accelerometer,1558880051617,-0.43095630407333374,5.726930618286133,7.95832633972168
Martina,Accelerometer,1558880051627,-0.363918662071228,5.7556610107421875,7.843404769897461
Martina,Accelerometer,1558880051637,-0.4118026793003082,5.726930618286133,7.872135162353516
Martina,Accelerometer,1558880051647,-0.47884035110473633,5.717353820800781,7.929595947265625
Martina,Accelerometer,1558880051657,-0.5650315880775452,5.659893035888672,7.95832633972168
Martina,Accelerometer,1558880051667,-0.5937620401382446,5.669469833374023,7.948749542236328
Martina,Accelerometer,1558880051677,-0.8619126081466675,5.70777702331543,7.929595947265625
Martina,Accelerometer,1558880051687,-0.9481038451194763,5.717353820800781,7.891288757324219
Martina,Accelerometer,1558880051697,-0.8810662031173706,5.7556610107421875,7.891288757324219
Martina,Accelerometer,1558880051707,-1.015141487121582,5.803544998168945,7.977479934692383
Martina,Accelerometer,1558880051717,-1.139639973640442,5.899312973022461,8.044517517089844
Martina,Accelerometer,1558880051728,-1.072602391242981,5.95677375793457,8.073247909545898
